handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_ff57b305-2181-401d-9ecf-b8df89aab3ab,MEDIA,,,,,,ebf235_397648c8bd954d8a873b1b70218b3802~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ff57b305-2181-401d-9ecf-b8df89aab3ab,MEDIA,,,,,,ebf235_85883e737296420bb150de29e9b248b2~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a1df2ac8-02d6-4834-a5ae-8cf3add8b0e1,PRODUCT,"Sankara /  Pink Perch  -   𝗪𝗵𝗼𝗹𝗲 (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Sankara </span>(Pink Perch / Kilimeen / சங்கரா மீன்)</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Medium whole fish 3 – 6 pcs</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Sourced fresh, expertly descaled, and cleaned. Available as <span style=""font-weight: 700"">Whole Fish with Fry Cuts</span>&nbsp;(perfect for deep frying) or as <span style=""font-weight: 700"">Cleaned Fillets</span>.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Lean, firm, and moist with a subtle, sweet nuttiness.</p></li></ul><p>With its iconic vibrant color and sweet, delicate flavor, our Sankara is a prized catch from the Bay of Bengal. This white-fleshed fish is celebrated for its versatility, offering a moist, flaky texture that makes it the centerpiece of any premium seafood meal.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Red Snapper is a low-calorie, high-nutrient choice perfect for a balanced diet.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 110 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Moderate to High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Potassium</span></p></td><td><p>420 mg</p></td></tr><tr><td><p><span style=""font-weight: 700"">Selenium</span></p></td><td><p>65% of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Low Calorie, High Protein:</span>&nbsp;An ideal choice for weight management without sacrificing essential amino acids.</p></li><li><p><span style=""font-weight: 700"">Metabolic Support:</span>&nbsp;Exceptionally high in Selenium, which supports thyroid function and protects cells from free radical damage.</p></li><li><p><span style=""font-weight: 700"">Blood Pressure Control:</span>&nbsp;The high Potassium content helps regulate blood pressure and supports heart health.</p></li><li><p><span style=""font-weight: 700"">Rich in Vitamin A:</span>&nbsp;Supports healthy vision, skin, and a robust immune system.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;Red Snapper is best enjoyed when its natural sweetness is highlighted. Try a <span style=""font-weight: 700"">Lemon-Butter-Garlic rub</span>&nbsp;for baking, or a traditional <span style=""font-weight: 700"">South Indian Masala</span>&nbsp;for a crispy pan fry!</p></blockquote>",fishes;instant-buy;deep-fry-favorites;lean-low-calorie,instant-buy,,,Sale,,475,699,,OUT_OF_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a1df2ac8-02d6-4834-a5ae-8cf3add8b0e1,MEDIA,,,,,,ebf235_e6204a08a6474c9e9b3aa9a337568ddd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a1df2ac8-02d6-4834-a5ae-8cf3add8b0e1,MEDIA,,,,,,ebf235_397648c8bd954d8a873b1b70218b3802~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_36fcaa03-8e5d-4e01-817f-430e3f888bcb,PRODUCT,"Tiger Prawn -  𝗖𝗹𝗲𝗮𝗻𝗲𝗱(𝗚𝗿𝗼𝘀𝘀: 𝟴𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟰𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Tiger Prawns </span>(Vari Era / Karuvaladi Era /Green Tiger Prawn / வரி இறால் )</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;400g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;800g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;<span style=""font-weight: 700"">Big</span>&nbsp;- Cleaned &amp; Deveined (20-35 pcs) | <span style=""font-weight: 700"">Medium</span>&nbsp;- Cleaned &amp; Deveined (20-40 Pieces)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Expertly <span style=""font-weight: 700"">de-veined and cleaned</span>&nbsp;while keeping the shell on or off (per your preference). Our cleaning process ensures they are ready to cook straight from the pack.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Exceptionally firm, meaty, and ""snappy"" when cooked.</p></li></ul><p>Known for their impressive size and striking tiger-like stripes, Tiger Prawns are the crown jewel of the crustacean world.&nbsp;Sourced from the pristine coastal backwaters, these prawns are a favorite for those who enjoy a firm, crunchy bite and a sweet, oceanic flavor.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Tiger Prawns are a fantastic low-fat protein source, packed with essential minerals.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>90 - 95 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1g - 1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Cholesterol</span></p></td><td><p>Moderate (Healthy HDL)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Zinc &amp; Selenium</span></p></td><td><p>Very High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>High</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Immunity Booster:</span>&nbsp;Extremely rich in <span style=""font-weight: 700"">Zinc and Selenium</span>, which are vital for a strong immune system and thyroid health.</p></li><li><p><span style=""font-weight: 700"">Low Calorie:</span>&nbsp;One of the leanest protein sources available, making them perfect for weight-conscious diets.</p></li><li><p><span style=""font-weight: 700"">Astaxanthin Rich:</span>&nbsp;The reddish pigment developed when cooked is a powerful antioxidant that supports skin health and reduces inflammation.</p></li><li><p><span style=""font-weight: 700"">Quick &amp; Easy:</span>&nbsp;They cook in minutes, making them the ultimate ""fast food"" for a healthy weeknight dinner.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;To prevent the prawns from becoming rubbery, cook them only until they turn opaque and form a 'C' shape. For a showstopper dish, try <span style=""font-weight: 700"">Garlic Butter Tiger Prawns</span>&nbsp;or a spicy <span style=""font-weight: 700"">Coastal Era Thokku</span>!</p></blockquote>",instant-buy;shell-foods;lean-low-calorie,instant-buy,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Big;Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_36fcaa03-8e5d-4e01-817f-430e3f888bcb,VARIANT,,true,,,,,,,,900,1299,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_36fcaa03-8e5d-4e01-817f-430e3f888bcb,VARIANT,,true,,,,,,,,775,999,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_36fcaa03-8e5d-4e01-817f-430e3f888bcb,MEDIA,,,,,,ebf235_91c342e44d6446baae84a21b81eb69b0~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_36fcaa03-8e5d-4e01-817f-430e3f888bcb,MEDIA,,,,,,ebf235_c549505654c545dcacc6e93d06684fb8~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,PRODUCT,"White Prawn -  𝗖𝗹𝗲𝗮𝗻𝗲𝗱(𝗚𝗿𝗼𝘀𝘀: 𝟴𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟰𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">White Prawn</span>(Fresh Water Prawn / இறால் )</h2><h3><span style=""font-weight: 700"">White Prawn&nbsp;– Cleaned &amp; Deveined</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;400g</p></li><li><p><span style=""font-weight: 700"">Gross Weight:</span>&nbsp;800g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Pieces: Big</span>&nbsp;-&nbsp;Cleaned &amp; Deveined (20-35 pcs) | <span style=""font-weight: 700"">Medium</span>&nbsp;- Cleaned &amp; Deveined (20-40 Pieces)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Sourced fresh and expertly <span style=""font-weight: 700"">de-veined and cleaned</span>.&nbsp;They have a translucent,&nbsp;pale pinkish-white body that turns a beautiful bright pink when cooked.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Tender,&nbsp;succulent,&nbsp;and slightly softer than Tiger Prawns.</p></li></ul><p>Known for their subtle sweetness and soft,&nbsp;delicate texture,&nbsp;Fresh Water Prawns are a staple in coastal households.&nbsp;Unlike the larger Tiger Prawns,&nbsp;these are prized for their thinner shells and their ability to absorb the rich flavors of spices and coconut milk,&nbsp;making them the perfect choice for traditional curries.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Fresh Water Prawns are an excellent source of lean protein and essential micronutrients.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>85 - 90 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g - 20g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>&lt; 1g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Phosphorus</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Good Source</p></td></tr><tr><td><p><span style=""font-weight: 700"">Iodine</span></p></td><td><p>Rich</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Thyroid &amp; Metabolism Support:</span>&nbsp;High in <span style=""font-weight: 700"">Iodine</span>,&nbsp;which is essential for healthy thyroid function and regulating your body’s metabolism.</p></li><li><p><span style=""font-weight: 700"">Bone Health:</span>&nbsp;Packed with <span style=""font-weight: 700"">Phosphorus and Magnesium</span>,&nbsp;minerals that work alongside calcium to keep your bones and teeth strong.</p></li><li><p><span style=""font-weight: 700"">Heart Friendly:</span>&nbsp;Extremely low in saturated fats and a good source of healthy cholesterol-regulating fats.</p></li><li><p><span style=""font-weight: 700"">Quick Marination:</span>&nbsp;Because of their delicate flesh,&nbsp;they marinate much faster than larger varieties,&nbsp;making them perfect for quick meals.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;Fresh Water Prawns are the best variety for <span style=""font-weight: 700"">Prawn Moilee</span>&nbsp;or <span style=""font-weight: 700"">Malabar Prawn Curry</span>. Because they are so tender, they only need 2–3 minutes of cooking time. Overcooking them can take away their signature sweetness!</p></blockquote>",instant-buy;shell-foods;lean-low-calorie,instant-buy,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Big;Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,VARIANT,,true,,,,,,,,625,899,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,VARIANT,,true,,,,,,,,575,799,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,MEDIA,,,,,,ebf235_01ca951af2d74235b04c38d77b24e08e~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,MEDIA,,,,,,ebf235_cf1cb7c141634ab7bedb8f50ff2e5f18~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f9b17816-ce21-4000-b508-a7df1710f7ea,MEDIA,,,,,,ebf235_38e750a6f9ed490098216ace6381ba92~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,PRODUCT,"Red Tiger Prawn - (𝗚𝗿𝗼𝘀𝘀: 𝟴𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟰𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Red Tiger Prawns </span>(Vari Era / Karuvaladi Era / </h2><h2>வரி இறால் )</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;400g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;800g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;<span style=""font-weight: 700"">Big</span>&nbsp;- Cleaned &amp; Deveined (6-10 pcs) | <span style=""font-weight: 700"">Medium</span>&nbsp;- Cleaned &amp; Deveined (15-20 Pieces)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Expertly <span style=""font-weight: 700"">de-veined and cleaned</span>&nbsp;while keeping the shell on or off (per your preference). Our cleaning process ensures they are ready to cook straight from the pack.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Exceptionally firm, meaty, and ""snappy"" when cooked.</p></li></ul><p>Known for their impressive size and striking tiger-like stripes, Tiger Prawns are the crown jewel of the crustacean world.&nbsp;Sourced from the pristine coastal backwaters, these prawns are a favorite for those who enjoy a firm, crunchy bite and a sweet, oceanic flavor.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Tiger Prawns are a fantastic low-fat protein source, packed with essential minerals.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>90 - 95 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1g - 1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Cholesterol</span></p></td><td><p>Moderate (Healthy HDL)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Zinc &amp; Selenium</span></p></td><td><p>Very High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>High</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Immunity Booster:</span>&nbsp;Extremely rich in <span style=""font-weight: 700"">Zinc and Selenium</span>, which are vital for a strong immune system and thyroid health.</p></li><li><p><span style=""font-weight: 700"">Low Calorie:</span>&nbsp;One of the leanest protein sources available, making them perfect for weight-conscious diets.</p></li><li><p><span style=""font-weight: 700"">Astaxanthin Rich:</span>&nbsp;The reddish pigment developed when cooked is a powerful antioxidant that supports skin health and reduces inflammation.</p></li><li><p><span style=""font-weight: 700"">Quick &amp; Easy:</span>&nbsp;They cook in minutes, making them the ultimate ""fast food"" for a healthy weeknight dinner.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;To prevent the prawns from becoming rubbery, cook them only until they turn opaque and form a 'C' shape. For a showstopper dish, try <span style=""font-weight: 700"">Garlic Butter Tiger Prawns</span>&nbsp;or a spicy <span style=""font-weight: 700"">Coastal Era Thokku</span>!</p></blockquote>",shell-foods;lean-low-calorie,,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Medium;Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,VARIANT,,true,,,,,,,,775,999,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,VARIANT,,true,,,,,,,,925,1199,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,MEDIA,,,,,,ebf235_6b06c5d8f2e24bfe9975f1e8c676c56e~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,MEDIA,,,,,,ebf235_85526c693afb41779f96a6c431ef61a7~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75d7f433-fa3d-4ac8-a11d-6cb3ffd6a219,MEDIA,,,,,,ebf235_53ad5c6021064b62ae89a09127e9a2be~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7479929b-23b4-449b-b3b6-ebe8fd550b78,PRODUCT,"Parla Fish -  𝗙𝗶𝗻𝗴𝗲𝗿 𝗖𝘂𝘁 (𝗚𝗿𝗼𝘀𝘀: 𝟲𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟯𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Parla fish </span>(Mahi-mahi /<span style=""font-weight: 700"">&nbsp;</span>Dolphin fish<span style=""font-weight: 700"">&nbsp;</span>/பர்லா மீன்)</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>19g – 21g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Finger cut Boneless(15-35 pcs) </p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, descaled, and thoroughly cleaned. Available as Whole Cleaned or Curry Cut pieces.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, juicy, and moderately oily with a rich seafood flavor profile.</p></li></ul><p>Widely loved for its bold flavor, rich oil content, and tender meat, Parla Fish&nbsp;is a staple seafood favorite across South Indian coastal kitchens. Recognized for its silvery body and naturally flavorful flesh, this fish is especially popular in spicy curries and traditional fish fry preparations. Its juicy texture and rich taste make it highly satisfying, while its nutritional value makes it a wholesome choice for everyday seafood meals. Freshly sourced and hygienically cleaned, our Parla Fish is ready to bring authentic coastal flavor to your table.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Parla Fish&nbsp;is a highly nutritious seafood choice rich in healthy fats, protein, and essential vitamins.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>140 – 180 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>19g – 21g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>7g – 11g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin D</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>High</p></td></tr></table><h2><span style=""font-weight: 700"">Key Benefits</span></h2><h3>Rich in Omega-3</h3><p>Packed with heart-friendly Omega-3 fatty acids that help support cardiovascular and brain health.</p><h3>High-Quality Protein</h3><p>Provides excellent protein essential for muscle maintenance, body repair, and daily nutrition.</p><h3>Bone &amp; Immunity Support</h3><p>Naturally rich in Vitamin D, which helps strengthen bones and supports immune health.</p><h3>Energy &amp; Nerve Health</h3><p>Contains high levels of Vitamin B12 that contribute to healthy nerve function and energy production.</p><h3>Flavorful &amp; Filling</h3><p>Its naturally rich and oily texture makes it a deeply satisfying seafood option for wholesome meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Parla Fish&nbsp;is best enjoyed in spicy tamarind-based curries and crispy coastal-style fish fry. Its rich flesh absorbs masalas beautifully, especially marinades made with chili powder, turmeric, garlic, and black pepper. Shallow fry until golden and crisp for maximum flavor, or simmer gently in traditional fish kuzhambu for a deeply aromatic coastal meal.</p>",instant-buy;fishes,instant-buy,,,,,425,699,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7479929b-23b4-449b-b3b6-ebe8fd550b78,MEDIA,,,,,,ebf235_e9f760f14f90436582dc7c8ff9be6238~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7479929b-23b4-449b-b3b6-ebe8fd550b78,MEDIA,,,,,,ebf235_635ed541410a41f3bed2a7309534146c~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
